name,rating,description,website_url,formatted_address,latitude,longitude,price_level
Brooklyn Bridge Park Pier 5,4.8,"Synthetic-turf sports fields, a picnic area, playgrounds, a fishing station & a scenic promenade.",http://www.brooklynbridgepark.org/,"334 Furman St, Brooklyn Heights, NY 11201, USA",40.6948689,-74.0017282,
City Hall Park,4.5,"Greenspace offering a respite from nearby government buildings with lawns, benches & a fountain.",http://www.nycgovparks.org/parks/city-hall-park,"Broadway &, Chambers St, New York, NY 10007, USA",40.7124142,-74.0065164,
Dumbo Park,4.8,,,"65 Plymouth St, Brooklyn, NY 11201, USA",40.7043851,-73.9905418,
Cadman Plaza Park,4.4,Tree-filled park with an open grassy area & monument honoring Reverend Dr. Samuel Parkes Cadman.,http://www.nycgovparks.org/parks/cadman-plaza-park-and-brooklyn-war-memorial,"Cadman Plaza E, Brooklyn, NY 11201, USA",40.6976723,-73.9906433,
Seward Park,4.3,"Known as the country's first municipal playground, this park includes sports courts & a splash area.",https://www.nycgovparks.org/parks/seward-park/,"Canal St and, Essex St, New York, NY 10002, USA",40.7149056,-73.98924699999999,
Empire Fulton Ferry,4.8,"Riverside park offering picnic areas, a playground & renovated carousel, plus urban views.",http://www.brooklynbridgepark.org/park/empire-fulton-ferry,"1 Water St, Brooklyn, NY 11201, USA",40.7042545,-73.9932122,
Emily Warren Roebling Plaza,4.9,,https://www.brooklynbridgepark.org/places-to-see/emily-roebling-plaza/,"1 Water St, Brooklyn, NY 11201, USA",40.7044979,-73.9938027,
Brooklyn Bridge Lookout,4.9,,,"1 Water St, Brooklyn, NY 11201, USA",40.7034556,-73.99529799999999,
Brooklyn Bridge Park Pier 3 Plaza,4.8,"Public platform over the water with a large lawn, shaded paths & benches, famed for skyline vistas.",http://www.brooklynbridgepark.org/,"334 Furman St, Brooklyn, NY 11201, USA",40.6984433,-74.0003428,
Commodore Barry Park,4.3,"Play space named for a Navy Yard notable with several ball fields, water spray & a swimming pool.",https://www.nycgovparks.org/parks/commodore-barry-park/,"Flushing Ave, Brooklyn, NY 11201, USA",40.6972937,-73.9789385,
Corlears Hook Park,4.3,"Waterfront park featuring dramatic views, baseball fields, playground & dog-friendly areas.",https://www.nycgovparks.org/parks/corlears-hook-park/,"397 FDR Dr, New York, NY 10002, USA",40.7116667,-73.9797222,
The High Line,4.7,"Popular park 30 feet above street level on an old rail line, with river & city views.",https://www.thehighline.org/,"New York, NY 10011, USA",40.7479925,-74.0047649,
Washington Square Park,4.6,Historic Greenwich Village concrete-&-green park known for its stately arch & prime people watching.,https://www.nycgovparks.org/parks/washington-square-park,"New York, NY 10012, USA",40.7308838,-73.997332,
Little Island,4.7,"Island park with a striking stilt design, featuring flower beds & shows at a waterside amphitheater.",https://littleisland.org/,"Little Island, Pier 55 at Hudson River Park, Hudson River Greenway, New York, NY 10014, USA",40.7420024,-74.010299,
Pier 57,4.7,"Recreational pier built in the 1950s, featuring a restaurant, exhibition space & Hudson River views.",https://www.pier57nyc.com/,"25 11th Ave, New York, NY 10011, USA",40.7434238,-74.00901209999999,
Madison Square Park,4.6,"Public green space featuring sculptures, a dog run & views of the Flatiron Building.",http://www.madisonsquarepark.org/,"11 Madison Ave, New York, NY 10010, USA",40.7421951,-73.98799919999999,
Pier 40 at Hudson River Park,4.5,Athletic complex & garage housed in a sprawling former pier building with shoreline views.,http://hudsonriverpark.org/,"353 West St, New York, NY 10014, USA",40.7292334,-74.011664,
Hudson River Park Trust,4.7,550-acre green space on the shores of the Hudson with multiple activities & bike paths.,https://www.hudsonriverpark.org/,"353 West St, New York, NY 10014, USA",40.729387,-74.0118648,
Pier 57 Rooftop Park,4.8,,https://hudsonriverpark.org/locations/pier-57/,"57 Hudson River Greenway, New York, NY 10011, USA",40.7436531,-74.0106802,
Union Square Park,4.6,"The park is a meeting place, hangout spot, subway hub & home to a bustling greenmarket.",https://www.unionsquarenyc.org/,"201 Park Ave S, New York, NY 10003, USA",40.7358235,-73.9905215,
Pier 45 at Hudson River Park,4.7,"850-ft. pier & surrounding green space, offering seasonal events, New Jersey vistas, shade & seats.",http://www.hudsonriverpark.org/explore-the-park/locations/pier-45,"Hudson River Greenway, New York, NY 10014, USA",40.7331485,-74.01250739999999,
Chelsea Park,4.4,"The Chelsea Doughboy Statue, a WWI memorial, is surrounded by fields & courts at this public park.",https://www.nycgovparks.org/parks/chelsea-park,"West 27th Street &, 9th Ave, New York, NY 10001, USA",40.7500587,-74.001196,
Hudson River Waterfront Walkway,4.8,"Long, paved riverside cycling & walking path offering dramatic views of the Manhattan skyline.",https://www.visithudson.org/things-to-do/attractions/hudson-river-waterfront-walkway/,"Sinatra Dr, Hoboken, NJ 07030, USA",40.7385276,-74.0272119,
Chelsea Waterside,4.6,"Riverfront hideaway featuring a basketball court, a children's play area, grassy lawns & a dog run.",https://www.nycgovparks.org/about/history/historical-signs/listings?id=11969,"557 W 23rd St, New York, NY 10011, USA",40.7495115,-74.0074976,
Pier 51 at Hudson River Park,4.8,Pier over the river with a sheltered children's playground & benches to enjoy city skyline views.,http://hudsonriverpark.org/,"Pier 51 at Hudson River Park, Hudson River Greenway, New York, NY 10014, USA",40.7382019,-74.0108455,
West 4th Street Courts,4.6,Community facility & one of the most famous street basketball destinations in the world.,https://www.nycgovparks.org/parks/west-4th-street-courts,"272 6th Ave, New York, NY 10012, USA",40.7312111,-74.0008609,
Manhattan West,4.6,,http://www.manhattanwestnyc.com/,"Manhattan West Plaza, 385 9th Ave, New York, NY 10001, USA",40.7523775,-73.99826159999999,
James J Walker Park,4.4,"Named after a New York politician, this park includes baseball fields plus handball & bocce courts.",https://www.nycgovparks.org/parks/james-j-walker-park/,"Hudson St, New York, NY 10013, USA",40.7298199,-74.0063953,
Pier 46 at Hudson River Park,4.7,"Turf lawn for sports & sunset-viewing, with clusters of wood piles from past piers on the Hudson.",http://hudsonriverpark.org/,"Hudson River Greenway, New York, NY 10014, USA",40.7341889,-74.011265,
Stonewall National Monument,4.5,Landmark park & monument honoring past & current struggles for civil rights of LGBT Americans.,https://www.nps.gov/ston/index.htm,"38-64 Christopher St, New York, NY 10014, USA",40.733577800000006,-74.00234069999999,
Gansevoort Peninsula,4.9,,https://hudsonriverpark.org/locations/gansevoort-peninsula/,"427-429 Gansevoort St, New York, NY 10014, USA",40.739976,-74.01089379999999,
Bryant Park,4.7,"Green space behind the NY Public Library's main branch, with 4 acres, a cafe and other food kiosks.",https://bryantpark.org/,"New York, NY 10018, USA",40.7535367,-73.9829529,
Bryant Park Winter Village,4.6,,https://bryantpark.org/amenities/bank-of-america-winter-village-at-bryant-park,"42nd Street and, 6th Ave, New York, NY 10018, USA",40.7535021,-73.98358499999999,
Tramway Plaza,4.6,"Landscaped pedestrian & seating area, set at the Manhattan entrance to the Roosevelt Island tram.",https://www.nycgovparks.org/parks/tramway-plaza/,"254 E 60th St, New York, NY 10022, USA",40.7609038,-73.9644024,
Father Duffy Square,4.6,"Part of Times Square, this bustling triangle features statues of Francis Duffy & George M. Cohan.",http://www.nycgovparks.org/parks/father-duffy-square,"7th Ave &, W 47th St, New York, NY 10036, USA",40.7590077,-73.9850222,
Greenacre Park,4.8,"Compact, shaded urban park featuring a 25-ft. waterfall, moveable tables & chairs & an outdoor cafe.",http://greenacrepark.org/,"217 E 51st St, New York, NY 10022, USA",40.7562408,-73.9692841,
DeWitt Clinton Park,4.3,"Park offering spaces for basketball, baseball & football, plus a playground, dog run & garden.",https://www.nycgovparks.org/parks/de-witt-clinton-park,"11th Ave. &, W 54th St, New York, NY 10019, USA",40.7680424,-73.9942296,
Bank of America Winter Village at Bryant Park,4.7,,https://bryantpark.org/activities/bank-of-america-winter-village-at-bryant-park,"41st Street and, 6th Ave, New York, NY 10018, USA",40.7537764,-73.98357639999999,
Gantry Plaza State Park,4.8,12-acre park on four piers along the East River offering restored gantries & Manhattan views.,https://parks.ny.gov/parks/149/details.aspx,"4-44 47th Rd, Long Island City, NY 11101, USA",40.7420823,-73.9604762,
Hunter's Point South Park,4.8,"Popular urban park offers a waterfront promenade, green space, playground, dog run & cafe plaza.",http://www.nycgovparks.org/parks/hunters-point-south-park,"Center Blvd, Long Island City, NY 11101, USA",40.7422936,-73.9606831,
Franklin D. Roosevelt Four Freedoms State Park,4.7,"Overlooking Manhattan, this triangular-shaped park was designed by master architect Louis I. Kahn.",http://www.fdrfourfreedomspark.org/,"1 FDR Four Freedoms Park, 1 FDR Four Freedoms Park, Roosevelt Island, NY 10044, USA",40.7506105,-73.96052399999999,
Queensbridge Park,4.5,"Public park with waterfront views of Queensboro Bridge, baseball fields, picnic areas & playgrounds.",https://www.nycgovparks.org/parks/queensbridgepark/,"Vernon Blvd, Long Island City, NY 11101, USA",40.7566667,-73.9486111,
St. Vartan Park,4.4,"Urban park with amenities such as basketball & handball courts, a playground & a wading pool.",https://www.nycgovparks.org/parks/st-vartan-park,"1st Avenue &, E 35th St, New York, NY 10016, USA",40.7451124,-73.9736293,
Greeley Square Park,4.4,This small outdoor space provides tables & chairs amongst greenery & food stands.,https://www.nycgovparks.org/parks/greeley-square-park,"Between 32nd and 33rd Streets, Broadway and, 6th Ave, New York, NY 10001, USA",40.7487058,-73.9883382,
Paley Park,4.5,"Serene, intimate urban park featuring ivy walls & a waterfall, plus chairs & tables.",https://www.paleypark.org/,"3 E 53rd St, New York, NY 10022, USA",40.7602157,-73.9751349,
Herald Square Park,4.5,Iconic square featuring a 19th-century mechanical clock from the old New York Herald building.,https://www.nycgovparks.org/parks/herald-square,"104 W 35th St, New York, NY 10018, USA",40.7502515,-73.9877295,
Murray Playground,4.4,"Dog walking & theater shows in a family park with a soccer field, climbing ropes & splash fountains.",https://www.nycgovparks.org/parks/murray-playground/,"45th Rd. & 21st St, Long Island City, NY 11101, USA",40.7471007,-73.9482661,
Gantry Plaza State Park - Sports field,4.7,,https://parks.ny.gov/parks/gantryplaza/details.aspx,"4-09 47th Rd, Long Island City, NY 11101, USA",40.746424700000006,-73.9559486,
Dag Hammarskjöld Plaza,4.5,"Named for the former U.N. Secretary-General, this tiny park/plaza offers leafy respite to locals.",http://hammarskjoldplaza.org/,"E 47th St, New York, NY 10017, USA",40.7522545,-73.96849859999999,
Robert Moses Playground,4.2,"Riverside park named for the celebrated urban planner, with a dog run & basketball courts.",https://www.nycgovparks.org/parks/robert-moses-playground/,"East 42nd Street and, 1st Ave, New York, NY 10016, USA",40.7482824,-73.969596,
Tompkins Square Park,4.4,"Historic, leafy park hosting a farmer's market plus live music & other eclectic events.",https://www.nycgovparks.org/parks/tompkins-square-park,"E 10th St, New York, NY 10009, USA",40.7264295,-73.9817841,
Pier 26 at Hudson River Park,4.8,This pier on the Hudson offers free seasonal kayaking & separate dog runs for big & small pooches.,https://www.hudsonriverpark.org/explore-the-park/locations/pier-26,"Hudson River Greenway, New York, NY 10013, USA",40.7211424,-74.0130846,
Pier 25 at Hudson River Park,4.7,"Popular Hudson River pier with miniature golf, seasonal food options, sand volleyball & play spots.",https://www.hudsonriverpark.org/explore-the-park/locations/pier-25,"West St, New York, NY 10013, USA",40.7202901,-74.0141132,
Sara D. Roosevelt Park,4.0,"Grassy recreation area featuring playgrounds, basketball courts, a roller rink & turf soccer field.",https://www.nycgovparks.org/parks/sara-d-roosevelt-park/,"Chrystie St &, Forsyth St, New York, NY 10002, USA",40.7217408,-73.9915425,
The Battery,4.6,"Historic park with Ellis Island & Statue of Liberty views, plus ferry service to both islands.",https://www.thebattery.org/,"New York, NY 10004, USA",40.7029312,-74.0153603,
9/11 Memorial Pools,4.9,Reflecting pools honoring those killed in the 9/11 terror attacks & 1993 World Trade Center bombing.,https://911memorial.org/,"180 Greenwich St, New York, NY 10007, USA",40.7111026,-74.0130975,
Bowling Green,4.5,"Near the Financial District, this green urban oasis hosts a fountain plus the Charging Bull statue.",http://www.nycgovparks.org/parks/bowling-green/,"PX3P+XG, New York, NY 10004, USA",40.7049375,-74.0136875,
Rockefeller Park,4.7,"Bustling park beside the Hudson River with lawns, gardens, public artwork & a playground.",https://bpca.ny.gov/place/rockefeller-park/,"75 Battery Place, New York, NY 10280, USA",40.716258,-74.0167609,
Herbert Von King Park,4.4,"This park, one of the borough's first, has a lively town square vibe, an amphitheatre & playgrounds.",http://www.nycgovparks.org/parks/herbert-von-king-park,"670 Lafayette Ave, Brooklyn, NY 11216, USA",40.689612,-73.946732,
Brower Park,4.4,"Next to a children's museum, this tree-lined space has ball courts, walking paths & a playground.",http://www.nycgovparks.org/parks/brower-park,"Brooklyn Ave &, Prospect Pl, Brooklyn, NY 11213, USA",40.673499,-73.94323399999999,
Lincoln Terrace / Arthur S. Somers Park,4.3,"Community park offering basketball, tennis & handball courts, football fields & playgrounds.",http://www.nycgovparks.org/parks/lincoln-terrace-arthur-s-somers-park,"E New York Ave, Brooklyn, NY 11213, USA",40.6668637,-73.92720530000001,
St. John's Park,4.4,"City green space with an on-site recreation center, plus athletic courts, fields & 2 playgrounds.",https://www.nycgovparks.org/parks/st-johns-recreation-center,"Troy Ave, Brooklyn, NY 11213, USA",40.6742179,-73.9350389,
Dr. Ronald McNair Park,4.5,"City park named for the Challenger astronaut, featuring a bust of McNair & game tables.",http://www.nycgovparks.org/parks/dr-ronald-mcnair-park,"Washington Ave, Brooklyn, NY 11238, USA",40.6708414,-73.9619666,
Hamilton Metz Field,4.3,,https://www.nycgovparks.org/parks/hamilton-metz-field,"608 Lefferts Ave, Brooklyn, NY 11203, USA",40.6624529,-73.9409419,
Jesse Owens Playground,4.6,"Compact park named for the great 1900s athlete, with play structures, a pool & spray fountains.",http://www.nycgovparks.org/parks/jesse-owens-playground,"Stuyvesant Ave &, Lafayette Ave, Brooklyn, NY 11221, USA",40.6913814,-73.9323957,
Stroud Playground,4.5,,https://www.nycgovparks.org/parks/stroud-playground,"Park Pl, Brooklyn, NY 11238, USA",40.6750757,-73.9621417,
Potomac Playground,4.1,,https://www.nycgovparks.org/parks/potomac-playground,"446 Tompkins Ave, Brooklyn, NY 11216, USA",40.6820334,-73.9442378,
Fulton Park,4.3,"A slender city park with benches, walkways, dog areas & a notable statue of the park's namesake.",https://www.nycgovparks.org/parks/fulton-park/,"70 Chauncey St, Brooklyn, NY 11233, USA",40.6797339,-73.9328673,
